"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated";"saapuneet_hakemukset_kumu"
"Yleinen asumistuki";"2021";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"12455";"2023/12/19 12:10:43";"696263"
"Yleinen asumistuki";"2022";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"17906";"2023/12/19 12:10:43";"17906"
"Yleinen asumistuki";"2022";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"16453";"2023/12/19 12:10:43";"34359"
"Yleinen asumistuki";"2022";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"11367";"2023/12/19 12:10:43";"45726"
"Yleinen asumistuki";"2022";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"11999";"2023/12/19 12:10:43";"57725"
"Yleinen asumistuki";"2022";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"16875";"2023/12/19 12:10:43";"74600"
"Yleinen asumistuki";"2022";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"12174";"2023/12/19 12:10:43";"86774"
"Yleinen asumistuki";"2022";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"10970";"2023/12/19 12:10:43";"97744"
"Yleinen asumistuki";"2022";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"10288";"2023/12/19 12:10:43";"108032"
"Yleinen asumistuki";"2022";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"14902";"2023/12/19 12:10:43";"122934"
"Yleinen asumistuki";"2022";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"11407";"2023/12/19 12:10:43";"134341"
"Yleinen asumistuki";"2022";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"10185";"2023/12/19 12:10:43";"144526"
"Yleinen asumistuki";"2022";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"8566";"2023/12/19 12:10:43";"153092"
"Yleinen asumistuki";"2022";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"11139";"2023/12/19 12:10:43";"164231"
"Yleinen asumistuki";"2022";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"11903";"2023/12/19 12:10:43";"176134"
"Yleinen asumistuki";"2022";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"12041";"2023/12/19 12:10:43";"188175"
"Yleinen asumistuki";"2022";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"8907";"2023/12/19 12:10:43";"197082"
"Yleinen asumistuki";"2022";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"11869";"2023/12/19 12:10:43";"208951"
"Yleinen asumistuki";"2022";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"15441";"2023/12/19 12:10:43";"224392"
"Yleinen asumistuki";"2022";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"14402";"2023/12/19 12:10:43";"238794"
"Yleinen asumistuki";"2022";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"10483";"2023/12/19 12:10:43";"249277"
"Yleinen asumistuki";"2022";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"10582";"2023/12/19 12:10:43";"259859"
"Yleinen asumistuki";"2022";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"17562";"2023/12/19 12:10:43";"277421"
"Yleinen asumistuki";"2022";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"13073";"2023/12/19 12:10:43";"290494"
"Yleinen asumistuki";"2022";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"14058";"2023/12/19 12:10:43";"304552"
"Yleinen asumistuki";"2022";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"8396";"2023/12/19 12:10:43";"312948"
"Yleinen asumistuki";"2022";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"15114";"2023/12/19 12:10:43";"328062"
"Yleinen asumistuki";"2022";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"16210";"2023/12/19 12:10:43";"344272"
"Yleinen asumistuki";"2022";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"17658";"2023/12/19 12:10:43";"361930"
"Yleinen asumistuki";"2022";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"11866";"2023/12/19 12:10:43";"373796"
"Yleinen asumistuki";"2022";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"16177";"2023/12/19 12:10:43";"389973"
"Yleinen asumistuki";"2022";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"21426";"2023/12/19 12:10:43";"411399"
"Yleinen asumistuki";"2022";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"18807";"2023/12/19 12:10:43";"430206"
"Yleinen asumistuki";"2022";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"15251";"2023/12/19 12:10:43";"445457"
"Yleinen asumistuki";"2022";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"14557";"2023/12/19 12:10:43";"460014"
"Yleinen asumistuki";"2022";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"21452";"2023/12/19 12:10:43";"481466"
"Yleinen asumistuki";"2022";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"15563";"2023/12/19 12:10:43";"497029"
"Yleinen asumistuki";"2022";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"14624";"2023/12/19 12:10:43";"511653"
"Yleinen asumistuki";"2022";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"10309";"2023/12/19 12:10:43";"521962"
"Yleinen asumistuki";"2022";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"13947";"2023/12/19 12:10:43";"535909"
"Yleinen asumistuki";"2022";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"18939";"2023/12/19 12:10:43";"554848"
"Yleinen asumistuki";"2022";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"15766";"2023/12/19 12:10:43";"570614"
"Yleinen asumistuki";"2022";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"11280";"2023/12/19 12:10:43";"581894"
"Yleinen asumistuki";"2022";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"13657";"2023/12/19 12:10:43";"595551"
"Yleinen asumistuki";"2022";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"16002";"2023/12/19 12:10:43";"611553"
"Yleinen asumistuki";"2022";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"10616";"2023/12/19 12:10:43";"622169"
"Yleinen asumistuki";"2022";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"10664";"2023/12/19 12:10:43";"632833"
"Yleinen asumistuki";"2022";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"11684";"2023/12/19 12:10:43";"644517"
"Yleinen asumistuki";"2022";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"17193";"2023/12/19 12:10:43";"661710"
"Yleinen asumistuki";"2022";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"11233";"2023/12/19 12:10:43";"672943"
"Yleinen asumistuki";"2022";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"12227";"2023/12/19 12:10:43";"685170"
"Yleinen asumistuki";"2022";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"11082";"2023/12/19 12:10:43";"696252"
"Yleinen asumistuki";"2022";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"15133";"2023/12/19 12:10:43";"711385"
"Yleinen asumistuki";"2023";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"18320";"2023/12/19 12:10:43";"18320"
"Yleinen asumistuki";"2023";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"14799";"2023/12/19 12:10:43";"33119"
"Yleinen asumistuki";"2023";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"12870";"2023/12/19 12:10:43";"45989"
"Yleinen asumistuki";"2023";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"13662";"2023/12/19 12:10:43";"59651"
"Yleinen asumistuki";"2023";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"17687";"2023/12/19 12:10:43";"77338"
"Yleinen asumistuki";"2023";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"11898";"2023/12/19 12:10:43";"89236"
"Yleinen asumistuki";"2023";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"11193";"2023/12/19 12:10:43";"100429"
"Yleinen asumistuki";"2023";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"11866";"2023/12/19 12:10:43";"112295"
"Yleinen asumistuki";"2023";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"15772";"2023/12/19 12:10:43";"128067"
"Yleinen asumistuki";"2023";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"11734";"2023/12/19 12:10:43";"139801"
"Yleinen asumistuki";"2023";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"10865";"2023/12/19 12:10:43";"150666"
"Yleinen asumistuki";"2023";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"12112";"2023/12/19 12:10:43";"162778"
"Yleinen asumistuki";"2023";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"13731";"2023/12/19 12:10:43";"176509"
"Yleinen asumistuki";"2023";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"12647";"2023/12/19 12:10:43";"189156"
"Yleinen asumistuki";"2023";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"11122";"2023/12/19 12:10:43";"200278"
"Yleinen asumistuki";"2023";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"11683";"2023/12/19 12:10:43";"211961"
"Yleinen asumistuki";"2023";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"12666";"2023/12/19 12:10:43";"224627"
"Yleinen asumistuki";"2023";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"17125";"2023/12/19 12:10:43";"241752"
"Yleinen asumistuki";"2023";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"12877";"2023/12/19 12:10:43";"254629"
"Yleinen asumistuki";"2023";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"12030";"2023/12/19 12:10:43";"266659"
"Yleinen asumistuki";"2023";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"13290";"2023/12/19 12:10:43";"279949"
"Yleinen asumistuki";"2023";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"19802";"2023/12/19 12:10:43";"299751"
"Yleinen asumistuki";"2023";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"14707";"2023/12/19 12:10:43";"314458"
"Yleinen asumistuki";"2023";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"12568";"2023/12/19 12:10:43";"327026"
"Yleinen asumistuki";"2023";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"10788";"2023/12/19 12:10:43";"337814"
"Yleinen asumistuki";"2023";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"18179";"2023/12/19 12:10:43";"355993"
"Yleinen asumistuki";"2023";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"18089";"2023/12/19 12:10:43";"374082"
"Yleinen asumistuki";"2023";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"14119";"2023/12/19 12:10:43";"388201"
"Yleinen asumistuki";"2023";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"14461";"2023/12/19 12:10:43";"402662"
"Yleinen asumistuki";"2023";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"17020";"2023/12/19 12:10:43";"419682"
"Yleinen asumistuki";"2023";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"22993";"2023/12/19 12:10:43";"442675"
"Yleinen asumistuki";"2023";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"15534";"2023/12/19 12:10:43";"458209"
"Yleinen asumistuki";"2023";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"15430";"2023/12/19 12:10:43";"473639"
"Yleinen asumistuki";"2023";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"15681";"2023/12/19 12:10:43";"489320"
"Yleinen asumistuki";"2023";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"20207";"2023/12/19 12:10:43";"509527"
"Yleinen asumistuki";"2023";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"16061";"2023/12/19 12:10:43";"525588"
"Yleinen asumistuki";"2023";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"12571";"2023/12/19 12:10:43";"538159"
"Yleinen asumistuki";"2023";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"12628";"2023/12/19 12:10:43";"550787"
"Yleinen asumistuki";"2023";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"14375";"2023/12/19 12:10:43";"565162"
"Yleinen asumistuki";"2023";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"15278";"2023/12/19 12:10:43";"580440"
"Yleinen asumistuki";"2023";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"11509";"2023/12/19 12:10:43";"591949"
"Yleinen asumistuki";"2023";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"11018";"2023/12/19 12:10:43";"602967"
"Yleinen asumistuki";"2023";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"12252";"2023/12/19 12:10:43";"615219"
"Yleinen asumistuki";"2023";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"17249";"2023/12/19 12:10:43";"632468"
"Yleinen asumistuki";"2023";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"13098";"2023/12/19 12:10:43";"645566"
"Yleinen asumistuki";"2023";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"12120";"2023/12/19 12:10:43";"657686"
"Yleinen asumistuki";"2023";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"12287";"2023/12/19 12:10:43";"669973"
"Yleinen asumistuki";"2023";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"16990";"2023/12/19 12:10:43";"686963"
"Yleinen asumistuki";"2023";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"13357";"2023/12/19 12:10:43";"700320"
"Yleinen asumistuki";"2023";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"14014";"2023/12/19 12:10:43";"714334"
"Perustoimeentulotuki";"2019";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"22020";"2023/12/19 12:10:43";"22020"
"Perustoimeentulotuki";"2019";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"30698";"2023/12/19 12:10:43";"52718"
"Perustoimeentulotuki";"2019";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"44241";"2023/12/19 12:10:43";"96959"
"Perustoimeentulotuki";"2019";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"37734";"2023/12/19 12:10:43";"134693"
"Perustoimeentulotuki";"2019";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"31779";"2023/12/19 12:10:43";"166472"
"Perustoimeentulotuki";"2019";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"26143";"2023/12/19 12:10:43";"192615"
"Perustoimeentulotuki";"2019";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"37734";"2023/12/19 12:10:43";"230349"
"Perustoimeentulotuki";"2019";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"41882";"2023/12/19 12:10:43";"272231"
"Perustoimeentulotuki";"2019";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"33629";"2023/12/19 12:10:43";"305860"
"Perustoimeentulotuki";"2019";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"27280";"2023/12/19 12:10:43";"333140"
"Perustoimeentulotuki";"2019";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"38389";"2023/12/19 12:10:43";"371529"
"Perustoimeentulotuki";"2019";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"42676";"2023/12/19 12:10:43";"414205"
"Perustoimeentulotuki";"2019";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"32014";"2023/12/19 12:10:43";"446219"
"Perustoimeentulotuki";"2019";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"26940";"2023/12/19 12:10:43";"473159"
"Perustoimeentulotuki";"2019";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"29451";"2023/12/19 12:10:43";"502610"
"Perustoimeentulotuki";"2019";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"38189";"2023/12/19 12:10:43";"540799"
"Perustoimeentulotuki";"2019";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"33872";"2023/12/19 12:10:43";"574671"
"Perustoimeentulotuki";"2019";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"28284";"2023/12/19 12:10:43";"602955"
"Perustoimeentulotuki";"2019";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"28227";"2023/12/19 12:10:43";"631182"
"Perustoimeentulotuki";"2019";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"42532";"2023/12/19 12:10:43";"673714"
"Perustoimeentulotuki";"2019";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"40341";"2023/12/19 12:10:43";"714055"
"Perustoimeentulotuki";"2019";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"28009";"2023/12/19 12:10:43";"742064"
"Perustoimeentulotuki";"2019";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"26466";"2023/12/19 12:10:43";"768530"
"Perustoimeentulotuki";"2019";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"33068";"2023/12/19 12:10:43";"801598"
"Perustoimeentulotuki";"2019";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"35947";"2023/12/19 12:10:43";"837545"
"Perustoimeentulotuki";"2019";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"34061";"2023/12/19 12:10:43";"871606"
"Perustoimeentulotuki";"2019";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"25397";"2023/12/19 12:10:43";"897003"
"Perustoimeentulotuki";"2019";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"29235";"2023/12/19 12:10:43";"926238"
"Perustoimeentulotuki";"2019";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"39438";"2023/12/19 12:10:43";"965676"
"Perustoimeentulotuki";"2019";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"30456";"2023/12/19 12:10:43";"996132"
"Perustoimeentulotuki";"2019";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"27726";"2023/12/19 12:10:43";"1023858"
"Perustoimeentulotuki";"2019";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"24294";"2023/12/19 12:10:43";"1048152"
"Perustoimeentulotuki";"2019";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"35501";"2023/12/19 12:10:43";"1083653"
"Perustoimeentulotuki";"2019";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"37193";"2023/12/19 12:10:43";"1120846"
"Perustoimeentulotuki";"2019";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"30056";"2023/12/19 12:10:43";"1150902"
"Perustoimeentulotuki";"2019";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"24214";"2023/12/19 12:10:43";"1175116"
"Perustoimeentulotuki";"2019";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"29413";"2023/12/19 12:10:43";"1204529"
"Perustoimeentulotuki";"2019";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"39463";"2023/12/19 12:10:43";"1243992"
"Perustoimeentulotuki";"2019";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"31533";"2023/12/19 12:10:43";"1275525"
"Perustoimeentulotuki";"2019";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"27037";"2023/12/19 12:10:43";"1302562"
"Perustoimeentulotuki";"2019";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"24526";"2023/12/19 12:10:43";"1327088"
"Perustoimeentulotuki";"2019";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"35756";"2023/12/19 12:10:43";"1362844"
"Perustoimeentulotuki";"2019";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"32649";"2023/12/19 12:10:43";"1395493"
"Perustoimeentulotuki";"2019";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"27655";"2023/12/19 12:10:43";"1423148"
"Perustoimeentulotuki";"2019";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"23054";"2023/12/19 12:10:43";"1446202"
"Perustoimeentulotuki";"2019";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"30344";"2023/12/19 12:10:43";"1476546"
"Perustoimeentulotuki";"2019";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"34365";"2023/12/19 12:10:43";"1510911"
"Perustoimeentulotuki";"2019";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"26572";"2023/12/19 12:10:43";"1537483"
"Perustoimeentulotuki";"2019";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"25130";"2023/12/19 12:10:43";"1562613"
"Perustoimeentulotuki";"2019";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"36319";"2023/12/19 12:10:43";"1598932"
"Perustoimeentulotuki";"2019";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"41158";"2023/12/19 12:10:43";"1640090"
"Perustoimeentulotuki";"2019";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"16918";"2023/12/19 12:10:43";"1657008"
"Perustoimeentulotuki";"2020";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"23088";"2023/12/19 12:10:43";"23088"
"Perustoimeentulotuki";"2020";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"26501";"2023/12/19 12:10:43";"49589"
"Perustoimeentulotuki";"2020";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"38989";"2023/12/19 12:10:43";"88578"
"Perustoimeentulotuki";"2020";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"34916";"2023/12/19 12:10:43";"123494"
"Perustoimeentulotuki";"2020";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"28814";"2023/12/19 12:10:43";"152308"
"Perustoimeentulotuki";"2020";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"24459";"2023/12/19 12:10:43";"176767"
"Perustoimeentulotuki";"2020";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"28008";"2023/12/19 12:10:43";"204775"
"Perustoimeentulotuki";"2020";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"39038";"2023/12/19 12:10:43";"243813"
"Perustoimeentulotuki";"2020";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"29740";"2023/12/19 12:10:43";"273553"
"Perustoimeentulotuki";"2020";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"24878";"2023/12/19 12:10:43";"298431"
"Perustoimeentulotuki";"2020";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"28915";"2023/12/19 12:10:43";"327346"
"Perustoimeentulotuki";"2020";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"43014";"2023/12/19 12:10:43";"370360"
"Perustoimeentulotuki";"2020";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"32281";"2023/12/19 12:10:43";"402641"
"Perustoimeentulotuki";"2020";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"30102";"2023/12/19 12:10:43";"432743"
"Perustoimeentulotuki";"2020";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"23663";"2023/12/19 12:10:43";"456406"
"Perustoimeentulotuki";"2020";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"36979";"2023/12/19 12:10:43";"493385"
"Perustoimeentulotuki";"2020";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"33699";"2023/12/19 12:10:43";"527084"
"Perustoimeentulotuki";"2020";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"26270";"2023/12/19 12:10:43";"553354"
"Perustoimeentulotuki";"2020";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"29001";"2023/12/19 12:10:43";"582355"
"Perustoimeentulotuki";"2020";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"37635";"2023/12/19 12:10:43";"619990"
"Perustoimeentulotuki";"2020";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"35274";"2023/12/19 12:10:43";"655264"
"Perustoimeentulotuki";"2020";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"31597";"2023/12/19 12:10:43";"686861"
"Perustoimeentulotuki";"2020";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"28401";"2023/12/19 12:10:43";"715262"
"Perustoimeentulotuki";"2020";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"28081";"2023/12/19 12:10:43";"743343"
"Perustoimeentulotuki";"2020";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"32905";"2023/12/19 12:10:43";"776248"
"Perustoimeentulotuki";"2020";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"32171";"2023/12/19 12:10:43";"808419"
"Perustoimeentulotuki";"2020";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"29083";"2023/12/19 12:10:43";"837502"
"Perustoimeentulotuki";"2020";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"26827";"2023/12/19 12:10:43";"864329"
"Perustoimeentulotuki";"2020";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"32983";"2023/12/19 12:10:43";"897312"
"Perustoimeentulotuki";"2020";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"30903";"2023/12/19 12:10:43";"928215"
"Perustoimeentulotuki";"2020";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"25151";"2023/12/19 12:10:43";"953366"
"Perustoimeentulotuki";"2020";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"23159";"2023/12/19 12:10:43";"976525"
"Perustoimeentulotuki";"2020";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"27750";"2023/12/19 12:10:43";"1004275"
"Perustoimeentulotuki";"2020";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"35697";"2023/12/19 12:10:43";"1039972"
"Perustoimeentulotuki";"2020";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"28537";"2023/12/19 12:10:43";"1068509"
"Perustoimeentulotuki";"2020";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"26557";"2023/12/19 12:10:43";"1095066"
"Perustoimeentulotuki";"2020";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"24652";"2023/12/19 12:10:43";"1119718"
"Perustoimeentulotuki";"2020";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"34735";"2023/12/19 12:10:43";"1154453"
"Perustoimeentulotuki";"2020";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"31577";"2023/12/19 12:10:43";"1186030"
"Perustoimeentulotuki";"2020";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"28293";"2023/12/19 12:10:43";"1214323"
"Perustoimeentulotuki";"2020";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"25070";"2023/12/19 12:10:43";"1239393"
"Perustoimeentulotuki";"2020";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"32890";"2023/12/19 12:10:43";"1272283"
"Perustoimeentulotuki";"2020";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"33638";"2023/12/19 12:10:43";"1305921"
"Perustoimeentulotuki";"2020";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"29326";"2023/12/19 12:10:43";"1335247"
"Perustoimeentulotuki";"2020";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"24211";"2023/12/19 12:10:43";"1359458"
"Perustoimeentulotuki";"2020";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"26825";"2023/12/19 12:10:43";"1386283"
"Perustoimeentulotuki";"2020";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"33963";"2023/12/19 12:10:43";"1420246"
